Double Down,"Whenever a Skill Attacker fails to apply a Debuff to the Defender due to an Immunity, they gain a Precision Buff increasing Critical Rating by +1,433 for 10 second(s)."
Double or Nothing,Roll for a second Gambler's Fate effect.
Double Tap,Whenever Elsa fires any of her Enhanced Munitions she will consume 2 rounds and apply 2 Debuffs.
Down and Out - 1,"Whenever the Attacker knocks the Defender down with a Heavy Attack, they have 10 seconds to use a Special Attack or they take 50% of their max Health as a burst of Direct Damage."
Down and Out - 2,"Whenever the Attacker knocks the Defender down with a Heavy Attack, they have 8 seconds to use a Special Attack or they take 50% of their max Health as a burst of Direct Damage."
Down and Out - 3,"Whenever the Attacker knocks the Defender down with a Heavy Attack, they have 6 seconds to use a Special Attack or they take 50% of their max Health as a burst of Direct Damage."
Down but Not Out,When Captain Marvel is knocked down she gains 3 Energy Charges.
Down for the Count - 1,The first hit of the Defender’s Heavy Attack pauses all Non-Damaging Debuffs on the Attacker for 5 seconds. This does not apply if already active.
Down for the Count - 2,The first hit of the Defender’s Heavy Attack pauses all Non-Damaging Debuffs on the Attacker for 7 seconds. This does not apply if already active.
Down for the Count - 3,The first hit of the Defender’s Heavy Attack pauses all Non-Damaging Debuffs on the Attacker for 10 seconds. This does not apply if already active.
Draining Degeneration,"Knocking down the Opponent inflicts a Power Drain Debuff on them, draining 20% of a Bar or Power over 6 seconds. While this Debuff is active, whenever the Defender is inflicted with a Power Drain, Burn, or Special Lock effect, inflict a Degen Debuff equal to 400% of the Attacker’s Attack Rating over 10 seconds, plus an additional second for each Armor Up effect active on you. If the Attacker has a Relic equipped, apply 2 Degeneration Debuffs instead."
Draining Purification - 1,"Whenever a Debuff is Purified or Cleansed off of the Attacker, they are Power Drained for 10% of their Max Power."
Draining Purification - 2,"Whenever a Debuff is Purified or Cleansed off of the Attacker, they are Power Drained for 20% of their Max Power."
Draining Purification - 3,"Whenever a Debuff is Purified or Cleansed off of the Attacker, they are Power Drained for 30% of their Max Power."
Draw 0 Cards,Platinumpool does not draw any Cards at the start of the fight.
Draw 1 Card,Platinumpool is limited to drawing 1 Card at the start of the fight.
Draw 2 Cards,Platinumpool is limited to drawing 2 Cards at the start of the fight.
Draw 25 Cards,"Platinumpool draws 25 Cards at the start of the fight. When Platinumpool uses his Special 3 Attack, he draws 20 cards instead of 3."
Draw 4 Cards,Platinumpool draws 4 Cards at the start of the fight.
Draw 5 Cards,Platinumpool draws 5 Cards at the start of the fight.
Draw 6 Cards,Platinumpool draws 6 Cards at the start of the fight.
Dress Code,The Defender is passively Unblockable. This ability is disabled while the Attacker has 1+ Armor Up Effects.
Drip Feed - Placebo - 1,The Attacker gains a 6 second Placebo Buff every 15 seconds. Whenever the Defender is inflicted with a non-Damaging Debuff except for Stun reset this Timer.
Drip Feed - Placebo - 2,The Attacker gains a 6 second Placebo Buff every 10 seconds. Whenever the Defender is inflicted with a non-Damaging Debuff except for Stun reset this Timer.
Drip Feed - Placebo - 3,The Attacker gains a 6 second Placebo Buff every 5 seconds. Whenever the Defender is inflicted with a non-Damaging Debuff except for Stun reset this Timer.
Drowsy Blocks - 1,"When the Attacker performs a Well-Timed Block they gain a Sleep Charge. Striking the Defender's Block removes 1 Charge. Upon reaching 3 Sleep Charges, they are all consumed and the Attacker is inflicted with a Sleep Passive for 3 seconds."
Drowsy Blocks - 2,"When the Attacker performs a Well-Timed Block they gain a Sleep Charge. Striking the Defender's Block removes 1 Charge. Upon reaching 4 Sleep Charges, they are all consumed and the Attacker is inflicted with a Sleep Passive for 3 seconds."
Drowsy Blocks - 3,"When the Attacker performs a Well-Timed Block they gain a Sleep Charge. Striking the Defender's Block removes 1 Charge. Upon reaching 5 Sleep Charges, they are all consumed and the Attacker is inflicted with a Sleep Passive for 3 seconds."
Duel,"For the first 5 seconds, both Champions are Indestructible, after which both Champion's attacks will deal damage equal to their Current Health."
Dulled,"The Attacker's Critical Rating is reduced by 50% for each Buff on them, and for each Debuff on the Defender."
Duodenum Prod,An advanced poking technique designed to increase yields of enemy body fluids.
Dynamo,"Superiority: For each Fury, Armor Up, or Prowess effect, gain +30% Energy Resistance. Additionally, these effects are paused while suffering from a Shock, Incinerate, or Coldsnap effect."
Dynamunity,"Lane Killer Cross-Fight: The first Stun, Bleed, Poison, Shock, Incinerate, Coldsnap, or Rupture Debuff inflicted onto the Attacker grants them immunity to that effect for 10 seconds. Only one of these Immunities can be gained at a time and must expire before it can be retriggered. The effects of this node lasts for this fight and the next 3 Fights."
E.M.P. Modification,"Whenever the attacker gains a Buff, the Defender gains an Overclock charge. Max 10 stacks. For each charge, the Defender deals +15% Energy Damage with each strike. Defender's Special Attacks convert all charges into Passive Shocks, each dealing 25% of Attack as Energy Damage over 10 seconds."
E.V. Tags - 1,"The Defender’s attacks have a 10% chance to inflict an Energy Vulnerability Passive, lowering Energy Resistance by 10% for 10 seconds. This can trigger through Block."
E.V. Tags - 2,"The Defender’s attacks have a 30% chance to inflict an Energy Vulnerability Passive, lowering Energy Resistance by 10% for 10 seconds. This can trigger through Block."
E.V. Tags - 3,"The Defender’s attacks have a 50% chance to inflict an Energy Vulnerability Passive, lowering Energy Resistance by 10% for 10 seconds. This can trigger through Block."
Eat Crow,"Science Attackers gain Immunity to Nullify. Whenever a Nullify or Poison fails to apply to the Attacker due to Immunity, they gain a Fury Passive increasing Attack by 80% for 6 second(s)."
Ebb and Flow - Heavy,"The Defender has Protection, reducing all incoming damage by 60%. Hitting the Defender with a Heavy Attack removes the Protection and grants the Attacker a Cruelty Passive, increasing Critical Damage Rating by 30% for 12 second(s). When the Cruelty expires, the Protection returns, and all Debuffs on the Defender are Purified."
Ebb and Flow - Intercept,"The Defender has Protection, reducing all incoming damage by 60%. Intercepting the Defender removes the Protection and grants the Attacker a Fury Passive, increasing Attack Rating by 40% for 12 second(s). When the Fury expires, the Protection returns, and all Debuffs on the Defender are Purified."
Ebb and Flow - Knock Down,"The Defender has Protection, reducing all incoming damage by 60%. Knocking down the Defender removes the Protection and grants the Attacker a Fury Passive, increasing Attack Rating by 40% for 12 second(s). When the Fury expires, the Protection returns, and all Debuffs on the Defender are Purified."
Echo Barrier,"Defender gains an energy barrier with 15 charges. Striking the Defender, applying a Bleed effect, or applying an Armor Break effect removes a charge. The Defender is immune to all damage while the barrier has charges remaining. Charges are restored to 15 every 20 seconds."
Effect Area - Attacker - Crush,"When the Attacker enters an Effect Area, they are inflicted with a Crush Debuff. This Debuff is removed when they leave the Effect Area."
Effect Area - Attacker - Fury 1,"When the Attacker enters an Effect Area, they gain a Fury Buff increasing their Attack by +50%. This Buff is removed when they leave the Effect Area."
Effect Area - Attacker - Power Gain 1,"When the Attacker enters an Effect Area, they gain a Power Gain Buff granting 5% of a Bar of Power every second. This Buff is removed when they leave the Effect Area."
Effect Area - Attacker - Ramping Damage,"If the Attacker enters an Effect Area and stays in it for 2.5 seconds, they gain an indefinite 5% Vigor Passive. Max stacks: 20. This timer will only activate twice per Effect Area entry. If the Attacker has 10 of these Vigor Passives and the Defender is inside the Effect Area, the Attacker’s Special Attack and Striker hits damage the Defender for 1% of their Max Health. The effects of this node cannot be prevented by Ability Accuracy Reduction."
Effect Area - Attacker - Unblockable,"When the Attacker enters an Effect Area, they gain an Unblockable Buff. This Buff is removed when they leave the Effect Area."
Effect Area - Defender - Power Gain 1,"When the Defender enters an Effect Area, they gain a Power Gain Buff granting 5% of a Bar of Power every second. This Buff is removed when they leave the Effect Area."
Effect Area - Defender - Unstoppable,"When the Defender enters an Effect Area, they gain an Unstoppable Buff. This Buff is removed when they leave the Effect Area."
Effect Point - Attacker - Grit,"When the Attacker moves into an Effect Point, they gain a Grit Passive for 15 seconds."
Effect Point - Health Pack,"When the Attacker moves into a Beneficial Effect Point they gain a Regeneration Passive, healing 10% of Max Health over 5 seconds. Cooldown: 25 seconds."
Effect Reinforcement - Bleed,Bleed Effects gain +40% potency.
Effect Reinforcement - Defensive Recovery,Gain +15% Regeneration Rate while Blocking.
Effect Reinforcement - Degeneration,Degeneration Effects gain +50% potency.
Effect Reinforcement - Heal Block,Heal Block effects gain +40% Duration.
Effect Reinforcement - Incinerate,Incinerate Effects gain +50% potency.
Effect Reinforcement - Poison,Poison Effects gain +40% potency.
Effect Reinforcement - Power Sting,Power Sting Effects gain +50% potency.
Effect Reinforcement - Prowess,Prowess Effects gain +50% potency.
Effect Reinforcement - Regeneration,All Regeneration effects gain +10% Potency and +10% Duration.
Effect Reinforcement - Regeneration Rate Down,"Spectre, and Petrify effects gain +40% Potency and +40% Duration."
Effect Reinforcement - Shock,Shock Effects gain +50% potency.
Effect Reinforcement - Unstoppable Recovery,Gain +15% Regeneration Rate while Unstoppable.
Effect Upgrade - Damaging Effects,Damage Over Time Effects gain +20% Ability Accuracy and +20% duration.
Effect Upgrade - Degeneration,Degeneration Effects gain +50% Ability Accuracy and +50% duration.
Effect Upgrade - Power Sting,Power Sting Effects gain +50% Ability Accuracy and +50% duration.
Effect Upgrade - Stun,Stun Effects gain +50% duration.
Ego-Test - 1,"Every 15 seconds the Attacker is afflicted with a 10 second 100% Power Detonation Passive. Whenever the Attacker activates a Special Attack, future timers are decreased by 2 second(s) to a minimum of 3 second(s). Intercepting the Defender's Dash Attack pauses these Power Detonations for 7 second(s)."
